N_A,N_B,r_Z_A,r_Z_B,r_A_gw,r_B_gw,r_A_s1,r_B_s1,r_A_s2,r_B_s2,r_A_s3,r_B_s3,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Ugw,Ugw_low,Ugw_up,Us1,Us1_low,Us1_up,Us2,Us2_low,Us2_up,Us3,Us3_low,Us3_up,sim_time_sec
12,13,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,499.0398322564997,491.8511880939844,506.2284764190151,507.3858502859163,499.302216898081,515.4694836737517,490.9432050581837,481.6253505463405,500.2610595700268,0.0498266169729018,0.0488517030894061,0.0508412351513595,0.0236844070183219,0.0232712554299077,0.0241124937243813,0.0263549720744174,0.025935501098373,0.0267882348432212,0.999924847597774,0.987419812620864,1.012429882574684,0.6320777664181378,0.6176779124099543,0.6464776204263214,0.666188771496623,0.6511451046018021,0.681232438391444,0.5998662907993193,0.5823692726556094,0.6173633089430292,9.123489141464232
14,11,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,501.4179145584709,489.4130592539644,513.4227698629775,511.6171303009915,496.6030318707438,526.6312287312392,495.01849676773134,484.9531308525288,505.0838626829339,0.0496919627083558,0.0487571771637203,0.050663292808162,0.0275315594970509,0.026763350818393,0.0283451723955276,0.0222418172093687,0.0216084067228067,0.0229134836116857,0.999593617191938,0.9871274233112172,1.0120598110726586,0.5947348188259172,0.5853847559758588,0.6040848816759755,0.6806935152303051,0.6638439823200465,0.6975430481405637,0.668059513706133,0.649323060380869,0.6867959670313971,10.31861686706543
13,12,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,496.3171306960256,486.2356978006805,506.3985635913707,502.7130495786511,494.29690019025,511.1291989670521,499.2575856974569,486.1834870762825,512.3316843186313,0.0495944681651769,0.0481562003002458,0.0511212936499965,0.0258358551972034,0.0254535933358489,0.0262297737295085,0.0243692681813196,0.0236907778738567,0.0250877674705922,0.999787944816778,0.9872902316510608,1.012285657982495,0.6193029060174985,0.6030377168363669,0.6355680951986301,0.6714742314968715,0.6530775665332786,0.6898708964604643,0.6346906785172243,0.6185015046880447,0.6508798523464039,12.446002960205078
16,9,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,498.4809546409414,490.3114207828839,506.65048849899887,510.1414518712333,502.6182130366841,517.6646907057825,482.5134515163904,469.12592929941127,495.9009737333695,0.0501510723753143,0.0493617153590931,0.0509660853209701,0.0313821185357429,0.0308596041738041,0.03192263207032,0.0187578065218663,0.0182128152413828,0.0193364199956047,0.9987410718195808,0.9861578690656762,1.0113242745734858,0.555891252149988,0.5439333508597012,0.5678491534402749,0.6952968679874286,0.6774528877060965,0.7131408482687608,0.7251718325328731,0.7100970629060369,0.7402466021597093,10.344857931137083
15,10,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,502.5084677141853,493.4276381474007,511.5892972809699,508.9644442364219,498.8564258126037,519.07246266024,485.3181241862546,477.9131475564159,492.7231008160933,0.0498513670732184,0.0489824612125868,0.0507516569124031,0.0292724692865989,0.0288553747022994,0.0297017986397753,0.0206537862185752,0.0203067551427551,0.0210128846523589,0.9994288170866849,0.986886187548494,1.0119714466248757,0.5801513929892815,0.5673708788204261,0.5929319071581369,0.6811060439204587,0.6653743532337129,0.6968377346072046,0.6826335580846216,0.6674868597057713,0.6977802564634719,13.552717924118042
3,22,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,500.245417298963,489.9544319917196,510.5364026062064,464.8817094373641,451.5115913587096,478.2518275160186,505.7865878909641,496.942498717446,514.6306770644821,0.0499526364756564,0.0490220943711698,0.0509191894206092,0.0064358229771487,0.0063264830860604,0.0065490087541716,0.0434930526612739,0.0427956538383255,0.0442135576732114,0.9952946038398036,0.98231598523939,1.008273222440217,0.8290835050024531,0.8053540716262413,0.8528129383786649,0.6168136053391207,0.6018037787689924,0.631823431909249,0.3448938056446104,0.3355018806810086,0.3542857306082121,31.259830236434937
17,8,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,503.4586003558414,495.111114469393,511.8060862422897,512.8364071689002,504.4419199187336,521.2308944190669,477.6659507867784,469.1844092310894,486.1474923424673,0.0497958349489447,0.0484430836445177,0.0512263064987254,0.0330738238044573,0.0326342598385019,0.0335253907712133,0.0166664499334233,0.0161877008917859,0.0171743798710308,0.9992158019510842,0.9867361023853528,1.0116955015168156,0.5316375146357938,0.517505785449237,0.5457692438223506,0.6881913112171534,0.6728000712965246,0.7035825511377821,0.7521658810379609,0.731634377021752,0.7726973850541697,12.369359016418455
19,6,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,498.4749151458311,490.1610189493226,506.7888113423395,512.4617110886443,504.3194428714618,520.6039793058268,463.12246032626416,454.731616303091,471.5133043494373,0.0501444730492754,0.0486882014110899,0.0516905452564565,0.0368590055591849,0.0358632045084948,0.0379116860809119,0.0129404327995274,0.0125759273579708,0.0133266988874418,0.998373727224608,0.9857699486044847,1.0109775058447312,0.4948222635065717,0.4812538580334058,0.5083906689797376,0.7114546753882289,0.6920173651471647,0.7308919856292931,0.8090775139368125,0.7921270192488442,0.8260280086247808,13.605515003204346
18,7,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,496.5990360292382,481.9820943348532,511.2159777236232,514.0909016314077,505.7924813856328,522.3893218771827,469.75048543848766,461.8002705940249,477.7007002829504,0.0496673265508886,0.0489140667380372,0.0504441491062221,0.0349586077771855,0.0340200927675353,0.0359503735978935,0.0149156985904198,0.0146381840258703,0.0152039388852348,0.9990413656630532,0.9864587845071284,1.011623946818978,0.5129137166642088,0.5040176985492207,0.5218097347791969,0.7025971569950673,0.6867647883779635,0.7184295256121711,0.7742833740568492,0.7527451290329723,0.7958216190807261,15.140038251876833
20,5,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,502.7761573173252,492.41397551315066,513.1383391214998,518.2996088579445,505.4225537016519,531.1766640142371,452.456193328797,444.0216860647516,460.8907005928424,0.0496124243611646,0.0487422868742103,0.0505141935695225,0.0385718054800815,0.0377580171338332,0.0394214452431395,0.0110915133279122,0.0109113193987515,0.0112777587848829,0.9970646176786044,0.9843392926237294,1.009789942733479,0.4689778136263933,0.4595535779854396,0.478402049267347,0.7173562586625107,0.6986771516474847,0.7360353656775368,0.8330810067321086,0.8124836787275944,0.8536783347366228,15.278374910354614
