ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,DUMMY
5.31849026606486,2.41011451006102,0.695426587791381,0.384514963156284,321.0,91.6777618136313,80.5545055256441,69.0147221156927,11.7554095731448,0.788539,0.888178,1.0
5.8629856319414,3.88190059535491,0.566305766138166,0.120271421308577,359.0,99.0998939912489,42.9339723879067,63.5042741144883,11.9327362009241,0.0,0.0981446,1.0
6.55048321325863,3.67352949374311,0.705933422336144,0.170345030549692,595.0,34.1758964879916,72.7350168858116,63.8925677616057,11.4242173084594,0.901855,1.0,1.0
6.55263944286256,3.31875936299356,0.527851764091675,0.381650565877328,442.0,49.8534804383235,80.2594291369902,39.6908798411445,11.2241576858117,0.742338,0.842098,1.0
7.32512865047915,2.25555703101576,0.544136848563497,0.216778304698994,578.0,93.0506112058443,44.5901766231375,90.1606768176293,11.8274841456635,0.628444,0.72828,1.0
5.91775444988206,3.98961946425903,0.521348756941356,0.145449843912376,477.0,79.870169262536,40.2626118419753,56.7008211154516,12.1915306191067,0.0,0.0981446,1.0
5.61821735260851,4.47480640007119,0.527996184238352,0.240006992762077,492.0,39.8550936920435,61.6516846243463,78.497135072424,11.6594429293213,0.795511,0.895417,1.0
5.78941491443878,4.17000941891025,0.651712409340907,0.310467961149972,660.0,45.2878187887685,88.8808439782509,99.8179595148692,11.9412974112185,0.901855,1.0,1.0
5.42957278539209,2.35806774590407,0.682686351187913,0.127080680260218,590.0,73.8633506024352,98.2422970086091,37.7524376466806,11.7933416957056,0.0,0.0981446,1.0
5.2724359754951,4.07480295541136,0.577182403081399,0.234408079272509,529.0,42.7061428598293,35.0407603604937,51.615002736936,11.8885301123306,0.901855,1.0,1.0
7.13716005598901,2.22120840109829,0.618722970704062,0.254648091718268,597.0,81.6582050797007,71.5358608832964,58.1964232626032,11.5171387376202,0.901855,1.0,1.0
5.32875857936828,3.02358530451777,0.510736654212753,0.107246408663675,482.0,92.9021927111317,59.3086049254044,33.5625726773613,12.1310056821369,0.0,0.0981446,1.0
7.07563414532816,4.31951571297016,0.553652522232851,0.312305474466691,572.0,38.0405102195563,75.748658945479,31.9647254983261,11.3566454803771,0.0,0.0981446,1.0
6.5537863662595,3.14209330621989,0.710650094498905,0.106916069368584,252.0,51.4179324694836,66.0300683977937,93.0829615363971,12.1934557679348,0.0551815,0.154589,1.0
6.18249629026313,2.38190549268256,0.762356636239186,0.154833924351315,523.0,38.3651135699723,84.2865837457563,85.6159612967481,12.1397043541797,0.0,0.0981446,1.0
7.11221716365124,3.30124405960591,0.612489213481613,0.188710268645085,254.0,59.4309943136424,72.2683201303063,39.3468238950359,11.1273860459865,0.0,0.0981446,1.0
